²ÜÑ©²ã	24	84.3	108.3
²Ü¹¨	20	97.0	117.0
²ÜÐñ¶«	22	89.1	111.1
²ÜÁúÔó	22	77.2	99.2
²ÜÔðÒ«	70	96.6	166.6
²ÜÓèîì	99	87.2	186.2
²Ü²©Âë	22.5	78.1	100.6
²ÜººÈ»	64.5	84.7	149.2
²ÜÓ¢ÄÐ	22.5	80.9	103.4
²ÜÕð¶«	22	91.2	113.2
²ÜÃÎÂ¶	20	82.6	102.6
²Ü¿¡Ã÷	22.5	75.5	98.0
²ÜÄþÈð	72.5	79.9	152.4
²Üº­·É	20	88.3	108.3
²Ü³É¿­	61	79.7	140.7
²Üº­·²	24	86.2	110.2
²ÜÂ¶	20	80.8	100.8
²ÜÏºº­	24.5	84.7	109.2
²ÜÁ«ÊÏ	61	83.7	144.7
²Ü¸£èº	20	84.2	104.2
²ÜÑ©éÅ	24	94.6	118.6
²Ü¸»¿¬	24	86.5	110.5
²Ü²©èº	20	88.6	108.6
²ÜÔÆ·²	24	86.2	110.2
²Üº­·½	24	78.1	102.1
²ÜÔóä¿	21	81.5	102.5
²Ü²©ˆ	60	88.3	148.3
²ÜÄÈ²©	20	82.2	102.2
²ÜÎ°È»	95	94.5	189.5
²ÜÕ×ÕÜ	66	81.9	147.9
²Ü»À½Ü	24	95.3	119.3
²Ü¹âÈð	72	76.0	148.0
²Ü×ÓÊ¢	64	95.3	159.3
²Ü¸»¿­	20	81.4	101.4
²Üè÷Èñ	64	84.3	148.3
²ÜÙ¶Î¡	95	69.7	164.7
²Ü¹âÈ½	62	89.2	151.2
²ÜÔØÂ¥	62.5	79.9	142.4
²ÜÎ°È½	79	85.4	164.4
²ÜÅ¨º­	21	81.5	102.5
²ÜÂ·	60	88.6	148.6
²Ü²©è½	20	75.9	95.9
²ÜºÀÕÜ	20	87.1	107.1
²ÜÓêóï	25	81.8	106.8
²Ü¹âÈ»	74.5	81.7	156.2
²ÜçôÕý	70	80.7	150.7
²Ü¶÷Îõ	60	79.2	139.2
²Ü»Ýåû	20	75.9	95.9
²Üè÷ÈÊ	64	94.2	158.2
²Ü´æÈ»	92.5	81.7	174.2
²Ü½£º­	64.5	84.7	149.2
²ÜÕäÙÒ	70	74.1	144.1
²ÜìÌÈ»	70	81.4	151.4
²ÜÃÀá°	60	87.2	147.2
²ÜÒ»Ãª	97.5	80.1	177.6
²Üèº	60	82.9	142.9
²ÜÒËÜ²	61	74.9	135.9
²ÜÃÀ¾ý	24	70.9	94.9
²Üº£Óî	62.5	79.8	142.3
²Üè÷ÈØ	22.5	85.4	107.9
²ÜÎ´Êé	66	90.5	156.5
²Üèª	65.5	70.5	136.0
²Üè¤	89	96.3	185.3
²Üè´	63.5	75.1	138.6
²ÜÔ»²©	64	78.8	142.8
²Ü¼ÎÜ²	64	83.5	147.5
²ÜØ®ÌÕ	24	79.8	103.8
²Üèò	20	75.9	95.9
²Üµ´º­	21	69.7	90.7
²ÜË¸È»	70	94.2	164.2
²Ü¼ÎÜ×	22.5	90.1	112.6
²ÜÌìºÀ	22.5	73.5	96.0
²Ü×Óçå	20	82.7	102.7
²Ü×Óçñ	20	89.1	109.1
²Üèí	23.5	75.1	98.6
²Üµ©È½	62	72.8	134.8
²ÜºÆÏè	60	94.5	154.5
²Ü×Ó¸·	20	97.1	117.1
²ÜÌôº­	20	82.2	102.2
²ÜºÓ´¨	60	72.1	132.1
²Ü×Óçù	24	86.2	110.2
²ÜÓî²©	64.5	81.7	146.2
²Ü°Àº­	60	94.2	154.2
²ÜÎý¶«	62	79.1	141.1
²ÜÈÄº­	20	87.1	107.1
²ÜèÝ	20	82.9	102.9
²Ü²©Àú	22.5	72.3	94.8
²Ü¿£Ø©	62.5	79.8	142.3
²Üé·Ðù	60	92.7	152.7
²Ü³þÁØ	20	86.7	106.7
²Ü×Óç÷	24	86.2	110.2
²Ü»ú²©	24.5	72.6	97.1
²ÜÈ½ë¢	22	84.6	106.6
²ÜÓ±êØ	26	71.2	97.2
²Üñã²©	60	94.5	154.5
²Ü²©Àî	20	75.9	95.9
²Ü²©ÀÚ	62.5	78.1	140.6
²ÜÒ»Þ±	60	77.4	137.4
²ÜÔ²Ô²	96	84.4	180.4
²Ü¾ÕÆ¼	22.5	79.9	102.4
²Ü²©À¥	20	69.5	89.5
²Ü²©À´	20	69.5	89.5
²Ü²©ÀÖ	22.5	78.1	100.6
²Ü²©ÀØ	60	78.6	138.6
²ÜÔÆï£	62.5	72.3	134.8
²ÜÎñÒÙ	62.5	79.8	142.3
²Ü¶´º­	20	82.2	102.2
²Ü²©ÀÊ	20	86.6	106.6
²Ü²©ÀÝ	60	68.9	128.9
²ÜÔó³Ï	61	84.0	145.0
²ÜÉÙÎ°	99	86.9	185.9
²ÜÔó³É	61	75.5	136.5
²Ü¸£¿¡	20	92.1	112.1
²ÜÜ°îÚ	88	73.5	161.5
²Ü³ÏÈ»	92	85.0	177.0
²ÜÐìÜø	60	82.2	142.2
²ÜÓ¦×Ú	100	86.9	186.9
²Ü¸£¿­	24	85.0	109.0
²ÜÈ½¶¬	62	72.8	134.8
²Ü¿Í²©	20	87.2	107.2
²Ü´ä°²	95	75.5	170.5
²ÜÍ¢¿¡	65	81.3	146.3
²ÜÈ½¶÷	81	90.5	171.5
²Ü¹§Ä½	24	80.0	104.0
²Ü´º²©	60	87.2	147.2
²Üºþ±±	22.5	80.8	103.3
²ÜÎÄÀö	20	84.6	104.6
²ÜË¼µÇ	70	87.2	157.2
²Ü¿¡²ß	20	87.2	107.2
²Ü‚Æ²©	60	94.5	154.5
²ÜÈ½Î°	81	81.5	162.5
²Ü³Ï¾ý	60	97.3	157.3
²ÜÍ©ìû	22.5	81.6	104.1
²ÜÓíÐÂ	95	81.6	176.6
²ÜÓíÐ¿	95	74.1	169.1
²ÜÓô²©	24	95.3	119.3
²Ü»³È»	60	83.3	143.3
²ÜÏþµÏ	64.5	72.6	137.1
²Ü¹þº­	20	87.2	107.2
²ÜÓýË¶	92	74.1	166.1
²Ü¼ÚÂ¤	22	77.9	99.9
²ÜÒ»æ¤	62.5	87.9	150.4
²Ü¾üÈ»	60	87.2	147.2
²ÜÏþÇÛ	26	72.7	98.7
²Üèº²©	20	94.2	114.2
²ÜÐÂæÂ	74	95.3	169.3
²ÜÓíÐÛ	60	87.2	147.2
²Ü¼ÚÂ¡	22	82.0	104.0
²Üè÷á¼	60	76.9	136.9
²ÜÏþÇ¿	24.5	77.8	102.3
²Ü²©ÕÂ	20	86.6	106.6
²ÜÀí²©	20	81.4	101.4
²Üè÷áª	62.5	80.9	143.4
²Ü¿ÉÓª	22	84.6	106.6
²ÜÐÂæÃ	74	95.3	169.3
²ÜÓíÐù	92	76.7	168.7
²Ü´äÈã	64	85.0	149.0
²Üè÷½Û	20	96.4	116.4
²Ü¼Óº­	24.5	80.5	105.0
²Ü¼ÑÃ÷	25	83.2	108.2
²ÜË¼çù	60	81.6	141.6
²ÜÈ½ÎÄ	22	74.0	96.0
²Ü°Øº­	20	87.2	107.2
²Ü¿ÉÓ¯	22	89.0	111.0
²Ü¿ÉÓ«	22	82.0	104.0
²Ü¿ÉÓ¨	22	76.0	98.0
²Üê»Óî	76	82.8	158.8
²ÜÍ¥·¼	20	70.7	90.7
²Ü¹ÚÓî	64	79.5	143.5
²ÜË¶Óê	60	92.0	152.0
²ÜÆöº­	60	87.2	147.2
²ÜË¼ç÷	60	81.6	141.6
²ÜÎµÈ»	61	81.5	142.5
²Üæ¼Óè	64	94.2	158.2
²Ü¼ëº­	20	94.2	114.2
²ÜÓñÏ¼	22	84.6	106.6
²ÜÓèÉ¼	60	89.5	149.5
²ÜÖÂ¶«	22.5	75.5	98.0
²Üê»Óê	25	83.2	108.2
²Ü³©÷Ó	79	83.5	162.5
²ÜÓÀÌÎ	22	92.6	114.6
²Ü³¬Åó	60	69.5	129.5
²ÜÊÀÖÒ	72	94.4	166.4
²ÜÂüÍ®	22.5	80.9	103.4
²ÜÈð³¬	92	85.0	177.0
²ÜÌïÌÎ	22	92.6	114.6
²ÜÃç»Ý	20	94.5	114.5
²Ü²¨²©	20	87.2	107.2
²Ü¹ÚÎ°	60	70.3	130.3
²ÜÀöÈã	20	94.2	114.2
²ÜÆÃÈ»	64.5	72.6	137.1
²ÜÓñ´º	62	89.0	151.0
²ÜÔ¾È½	79	84.5	163.5
²Ü¾²ÒË	62	79.1	141.1
²ÜÒøâù	95	92.1	187.1
²ÜÌ©½Ü	20	87.2	107.2
²Ü¿¤âý	22.5	79.9	102.4
²ÜË¶öÎ	97.5	86.6	184.1
²ÜçæÓ¨	24	80.0	104.0
²ÜµÆÔÆ	24.5	72.6	97.1
²Ü»Æ²©	60	81.4	141.4
²ÜÎýÕð	62	82.1	144.1
²ÜÂÞèº	60	75.9	135.9
²Ü²¨²ß	20	87.2	107.2
²Ü¶Üº­	20	87.2	107.2
²Ü½ÜÈ»	60	81.4	141.4
²ÜçæÓ¯	20	76.1	96.1
²Ü¾²Ò»	99.5	72.0	171.5
²ÜçæÓª	22.5	81.6	104.1
²ÜÕ÷²©	21	75.5	96.5
²Ü´ºÌ©	72.5	76.6	149.1
²ÜÎýÕþ	72	79.1	151.1
²ÜºãÓ¨	24	80.0	104.0
²ÜÁîÈ»	74.5	80.5	155.0
²ÜêÉ¿­	20	94.5	114.5
²ÜÎýÕý	90	81.6	171.6
²ÜÖ¾Ò£	61	79.0	140.0
²ÜÏô²©	21	69.7	90.7
²ÜÔÏâù	94.5	82.2	176.7
²ÜÅàÏè	92	94.5	186.5
²ÜÑÇ½Ü	61	75.5	136.5
²ÜêÉ¿¢	70	94.5	164.5
²ÜË§ºâ	99	79.8	178.8
²ÜÀûÎ°	78.5	78.7	157.2
²ÜÅæç÷	21	88.4	109.4
²ÜÖ¾Ò»	78.5	85.1	163.6
²Üå·èë	64	69.5	133.5
²Üºé±ò	20	86.7	106.7
²ÜÎýÕÜ	76	72.7	148.7
²Ü¼ÎÈ½	20	81.4	101.4
²ÜêÅÎÄ	20	81.4	101.4
²ÜÂ´ö©	20	94.2	114.2
²ÜÐÐ²©	24.5	81.7	106.2
²ÜÓëÖÇ	79	85.0	164.0
²Ü×Âº½	20	96.4	116.4
²ÜÓýµ¦	75	81.4	156.4
²Ü½ð½ð	93	83.2	176.2
²Ü×àº­	20	87.2	107.2
²ÜÃÀç÷	20	81.6	101.6
²Ü¿×È»	64	78.8	142.8
²ÜÇÉÜ¿	26	90.5	116.5
²ÜÎõÈ»	64	95.3	159.3
²Ü½ðå·	91.5	80.9	172.4
²ÜÐÇÏè	95	87.2	182.2
²Üê¿½Ü	21	75.5	96.5
²ÜµÇÒ«	60	82.7	142.7
²Ü¿Æº­	20	87.2	107.2
²Ü²©¸»	20	81.4	101.4
²ÜÎõÈª	20	91.9	111.9
²ÜÌúÐÄ	92	95.0	187.0
²Ü×ÓÈ»	64	95.3	159.3
²ÜÒÙæÃ	79.5	81.7	161.2
²ÜÕêÊç	20	87.2	107.2
²Ü×ÓÈ¨	24	95.7	119.7
²ÜÓýµ¤	75	76.1	151.1
²Ü×ÓÈ½	22.5	87.8	110.3
²Üê¿½à	21	80.7	101.7
²Üº£Ñà	62.5	85.4	147.9
²Ü½õÝæ	62	82.1	144.1
²Ü»ÀÈ»	74	95.3	169.3
²ÜÈ»¸Õ	88	83.9	171.9
²ÜÓ¢¼§	20	76.9	96.9
²Ü×ÓÈï	20	97.3	117.3
²ÜÎõÈô	20	86.7	106.7
²ÜÓ­ÐÖ	64	85.4	149.4
²Ü»ÀÈ½	62.5	80.8	143.3
²ÜÐÇÏª	60	79.7	139.7
²ÜÈ»¸ó	64	76.8	140.8
²ÜÔÌÁé	24	81.5	105.5
²Ü³¤Èå	71	80.7	151.7
²ÜÉÛÀû	70	75.9	145.9
²ÜÔÆÕ¹	20	83.9	103.9
²Ü²©²©	20	81.4	101.4
²Ü×ÓÈð	62.5	80.3	142.8
²ÜØ®²©	20	87.2	107.2
²Ü×ÓÈó	20	81.9	101.9
²ÜÈ½Ñ¸	66	90.5	156.5
²ÜÁ¦Ñï	64	87.6	151.6
²ÜÈ½Ñ¶	66	90.5	156.5
²ÜÉÛÀö	70	88.6	158.6
²Ü°²éÅ	62	76.0	138.0
²ÜÈô±Ì	24	94.6	118.6
²ÜÒÂ·Ç	62	89.1	151.1
²ÜÏþ¹â	62	76.7	138.7
²ÜÎõÈØ	20	86.7	106.7
²Ü±äÌ«	22.5	84.5	107.0
²ÜÐÁÃÈ	61	87.1	148.1
²ÜÁ¦Ñî	24	87.6	111.6
²Ü×ÏÔÅ	60	96.4	156.4
²ÜÃã²©	20	87.2	107.2
²Ü²©Æ½	22.5	72.2	94.7
²Üè÷Ä¾	24	94.2	118.2
²Ü»ª²©	24	85.0	109.0
²Ü¹ãÈ½	22	74.3	96.3
²ÜÏèËÐ	99	76.8	175.8
²ÜÈ½Ñï	64.5	81.1	145.6
²Ü·«Õç	62	76.0	138.0
²ÜÔÆÕý	62.5	72.2	134.7
²ÜÒÕ¿É	24	84.5	108.5
²ÜÏé¿µ	60	90.9	150.9
²ÜÈ½Ñô	77	84.6	161.6
²ÜÐÄÄÝ	70	74.9	144.9
²Üôá²©	20	94.5	114.5
²Üè÷Äª	20	88.4	108.4
²ÜÅ¿º­	60	87.2	147.2
²ÜÌ©È»	70	87.2	157.2
²Üè÷¹â	22.5	79.8	102.3
²ÜÏé¿¢	88	94.5	182.5
²Ü¹ãÈ»	64.5	84.7	149.2
²Ü²©ŠS	60	81.4	141.4
²ÜµÂÃú	72	85.8	157.8
²ÜÔÆÕê	20	88.3	108.3
²Ü°ÂÏé	95	86.7	181.7
²ÜµiÈ»	89	79.7	168.7
²Ü²©Âõ	20	82.7	102.7
²Ü·ê²©	24	85.0	109.0
²ÜÒÕ¿­	20	87.1	107.1
²Ü¹ðÁÕ	20	79.2	99.2
²ÜÈ½Ñî	24.5	81.1	105.6
²ÜÈ½´È	72	82.0	154.0
²Üèºèä	20	88.8	108.8
²ÜÈÉ²©	24	78.8	102.8
²Ü°ÂÏè	96	95.3	191.3
²Ü²©¹ã	22.5	78.1	100.6
²Ü²©Âå	20	83.9	103.9
²Ü²©Âê	22.5	78.1	100.6
²ÜÖ¥È»	60	82.2	142.2
²ÜÏþ·¼	26	72.7	98.7
²Ü¿´º­	20	87.2	107.2
²ÜîÚç÷	64	84.4	148.4
²Ü²©Â½	22.5	72.3	94.8
²ÜË¹È»	88	81.4	169.4
²Ü²©ÂÙ	20	81.4	101.4
²ÜÐãË®	61	86.8	147.8
²Ü²©Â×	20	83.9	103.9
²ÜÑÔ´¨	61	70.2	131.2
²Ü²©Âº	22.5	72.3	94.8
²Ü½¨ÖÐ	20	81.4	101.4
²Ü²©Â»	24	86.5	110.5
²Ü²©Â¹	20	86.6	106.6
²ÜÏþ·ï	22	67.6	89.6
²ÜÒ»Üç	60	96.7	156.7
²ÜÏþ·å	26	72.7	98.7
²Ü´«²©	24	95.3	119.3
²ÜÑóÌì	20	76.1	96.1
²Ü²©³þ	24	86.5	110.5
²Ü²©Â¼	22.5	72.3	94.8
²Ü²©Â¡	20	81.2	101.2
²Ü²©Â·	24	86.5	110.5
²Ü¾ýÒË	25	90.0	115.0
²ÜÐÂÃ·	60	86.7	146.7
²ÜÎ©ãü	60	88.3	148.3
²Üèºèº	62.5	89.0	151.5
²ÜÃµ½Ü	20	87.2	107.2
²ÜÁ¢ÍÅ	62	82.0	144.0
²ÜÁ¬½õ	70	74.9	144.9
²ÜÉÜÕÜ	70	96.4	166.4
²ÜÓ¢Ææ	20	83.0	103.0
²ÜÓ±ìµ	24.5	82.3	106.8
²ÜÐ÷È½	70	81.4	151.4
²ÜÈµÈ»	88	94.2	182.2
²ÜÇïº­	60	87.2	147.2
²ÜèÚ²©	20	87.2	107.2
²ÜÈáµ¤	70	81.4	151.4
²ÜÁèÈ½	64	79.4	143.4
²ÜÅî²©	21	81.5	102.5
²ÜÁÙº­	21	81.5	102.5
²Ü´ºÌÒ	60	76.7	136.7
²ÜÑ©°Ø	20	76.9	96.9
²ÜÁèÈ»	70	82.2	152.2
²Üº­âù	60	88.3	148.3
²ÜÑ©°®	60	88.4	148.4
²ÜÑãÁø	20	88.3	108.3
²ÜÈôÈ»	60	94.5	154.5
²ÜÐÂÃú	90.5	85.5	176.0
²ÜÍ¿È»	64	95.3	159.3
²ÜÛ¿²©	61	79.7	140.7
²ÜÈôÈ½	24	85.4	109.4
²ÜÈ»ÁÖ	60	69.5	129.5
²ÜÐÂÃÈ	62.5	85.5	148.0
²ÜÑ©çý	60	88.4	148.4
²ÜÔðÜ²	95	86.6	181.6
²Ü²©³Ì	20	81.4	101.4
²ÜÕþÔÆ	21	75.5	96.5
²Ü²©³É	60	75.9	135.9
²ÜÜÜÁ¬	21	77.6	98.6
²ÜÁ¢Í¢	62	75.0	137.0
²ÜÁ¢ºì	22	89.0	111.0
²Üè©²©	24.5	84.7	109.2
²Ü×Ó·Ç	20	97.1	117.1
²Üê»Î®	21	83.9	104.9
²ÜÉÜÈ»	88	94.5	182.5
²ÜË«²©	61	69.7	130.7
²Ü×Ó¾û	64	95.3	159.3
²ÜÖ¾º½	23.5	77.9	101.4
²ÜÐ¡Ù»	88	94.9	182.9
²ÜÜÜÁ«	25	88.6	113.6
²ÜÈðÈ»	92	85.0	177.0
²Ü×Ó¾ù	60	72.9	132.9
²ÜÔóÅæ	25	86.9	111.9
²ÜÉý²©	64	78.8	142.8
²ÜÐ¾è¤	60	74.1	134.1
²ÜìÍÈð	74	76.8	150.8
²ÜÎÄÏª	22.5	73.5	96.0
²ÜÕÃÀÝ	75	90.8	165.8
²Ü¼ÏÈò	20	87.2	107.2
²ÜÓñ¶÷	66	90.5	156.5
²ÜÓñÁÕ	24.5	81.1	105.6
²ÜÈñº­	64.5	84.7	149.2
²Ü×Óå°	22.5	79.8	102.3
²ÜÉÜÈ½	74	85.4	159.4
²Üè¥ÁÕ	22.5	85.0	107.5
²Ü»Äº­	20	81.4	101.4
²Ü×Óå·	60	94.9	154.9
²ÜÝáéÅ	22	85.8	107.8
²Ü²©¹¬	60	83.9	143.9
²ÜÕÂ²©	20	94.5	114.5
²ÜÒË½á	21	75.5	96.5
²Ü½¾º­	20	84.9	104.9
²ÜºìÏ¼	24	69.6	93.6
²ÜË¼åã	60	69.7	129.7
²ÜÓñ¶«	22	94.4	116.4
²Ü·áÐù	78.5	74.6	153.1
²Ü×Ó¾ü	20	82.7	102.7
²ÜØ²È»	99	78.8	177.8
²Ü×Óå¹	20	93.1	113.1
²Ü²©¹§	20	83.9	103.9
²Ü×Ó¾Ó	20	97.1	117.1
²Üæ¿²©	64.5	84.7	149.2
²Ü¼Î¿¡	20	92.1	112.1
²Ü×Ó¾´	24	86.2	110.2
²Ü°ïº­	21	81.5	102.5
²ÜÖ¾Ü®	76	87.1	163.1
²ÜÀÅÓñ	22.5	72.2	94.7
²Ü×Ó¾¦	24	86.2	110.2
²ÜÊéìÚ	74	80.0	154.0
²ÜËàÈ»	92	95.3	187.3
²ÜÁéÈª	20	79.0	99.0
²Ü²©³º	22.5	72.3	94.8
²Ü×Ó¾¸	64	86.2	150.2
²ÜË¾Àö	72	87.0	159.0
²Üè¤²©	64	85.0	149.0
²ÜµÇÔØ	74	86.5	160.5
²Ü²©³¿	60	86.6	146.6
²ÜÐÄÜ²	99	77.4	176.4
²ÜÊéìÓ	70	79.2	149.2
²ÜÎ´È»	64.5	80.5	145.0
²Ü¼Î¿µ	24	94.8	118.8
²Ü²©³±	22.5	72.3	94.8
²ÜÈÝ²©	60	82.2	142.2
²Ü¶þÅì	22.5	74.9	97.4
²ÜÕý·Æ	62	82.0	144.0
²Ü°²Ý¸	62	81.5	143.5
²ÜÏÔÈ½	62.5	78.7	141.2
²ÜÐñÄþ	22	76.0	98.0
²Üö©Èð	64	76.8	140.8
²Ü³ÐÐù	98.5	80.9	179.4
²ÜºÆíµ	20	94.5	114.5
²ÜÊ¿²©	64	95.3	159.3
²Üî¸Óæ	64	84.3	148.3
²Üºé³½	62.5	75.8	138.3
²ÜÕý·¢	64.5	80.5	145.0
²Üì½ì»	64	94.8	158.8
²ÜÍ®É¼	21	81.0	102.0
²ÜÏÔÈ»	74	95.5	169.5
²ÜÏãÁé	20	71.7	91.7
²Üè÷ãü	20	76.9	96.9
²Ü¿ÆÁØ	24	79.8	103.8
²ÜÇ×º­	24.5	72.6	97.1
²ÜÓýÅô	60	81.4	141.4
²ÜÐÇê»	72.5	75.5	148.0
²ÜÇíÇ¿	20	89.3	109.3
²ÜÔÆÎ°	60	86.6	146.6
²Üº£Çí	20	96.6	116.6
²ÜËÕÔÃ	60	86.6	146.6
²Ü³£¿Æ	60	76.9	136.9
²Ü¿¬È»	64	95.3	159.3
²ÜÞÈ·«	24	79.5	103.5
²ÜÇ°³Ì	70	87.2	157.2
²Ü«hâù	94.5	76.6	171.1
²ÜÉ¼²©	21	79.7	100.7
²Üæ«²©	60	94.5	154.5
²ÜÔÆÎ¨	60	86.6	146.6
²ÜÄÝÄÝ	65	83.2	148.2
²Ü¿íÈ»	64.5	84.7	149.2
²ÜÈñí§	76	89.4	165.4
²ÜÞÈ·É	22.5	76.6	99.1
²ÜÎ¡Î°	92	90.3	182.3
²Üóãº­	24	95.3	119.3
²ÜÞÈ·Æ	20	79.7	99.7
²Ü°Â	95	88.6	183.6
²ÜÞÈ·ü	24	79.5	103.5
²ÜËØÑà	99	69.5	168.5
²Ü«hÍ©	60	76.7	136.7
²Ü«hÍ®	79	70.9	149.9
²ÜŠS²©	60	81.4	141.4
²Ü²©Ùã	20	81.4	101.4
²Ü«hÍ¯	95	87.2	182.2
²ÜÔÆÎõ	24	86.5	110.5
²Ü×òº­	60	87.2	147.2
²ÜË³·¢	60	81.4	141.4
²Ü²©Ù¶	60	88.3	148.3
²Ü¼ÑÁÖ	25	83.2	108.2
²ÜÓ±Áé	22	68.7	90.7
²Üè÷»Ü	24	85.4	109.4
²ÜÎ¬È»	99	85.0	184.0
²ÜÔÆÎý	62.5	72.3	134.8
²ÜË®Áù	22.5	80.0	102.5
²Ü²âº­	24	95.3	119.3
²ÜÐ¥µÂ	22	74.0	96.0
²ÜÐìóÃ	62.5	76.7	139.2
²ÜÎ°Ñó	60	96.4	156.4
²Ü²©Ù©	60	69.5	129.5
²ÜÊ½²©	64.5	81.7	146.2
²Üôà	20	67.2	87.2
²Ü¹Û²©	24.5	90.3	114.8
²ÜÓ±Áá	26	72.7	98.7
²ÜèëÂ¶	26	71.2	97.2
²Ü»ÁÈ»	64	95.3	159.3
²ÜÄÁÀ´	25	83.2	108.2
²Ü½ò²©	20	82.2	102.2
²Üè÷»ª	24	94.6	118.6
²ÜÒÑÈ»	64	95.3	159.3
²ÜÍ¯	88	78.7	166.7
²ÜÍ®	63.5	82.7	146.2
²Ü²Ù²©	61	81.5	142.5
²ÜÍ©	20	75.9	95.9
²Ü³þ³þ	24	84.4	108.4
²ÜÝíÝí	22	75.5	97.5
²ÜÖ¥	20	75.9	95.9
²ÜÖ²	20	78.7	98.7
²ÜÍ¥Ö®	60	76.1	136.1
²ÜÓÀ¿µ	26	81.5	107.5
²ÜÓÀ¿¡	22	89.0	111.0
²ÜÖÒ	63	83.5	146.5
²ÜÖÇ	60	78.7	138.7
²Ü¾²ÔÆ	64.5	72.6	137.1
²Ü¹ÚÌÄ	20	87.2	107.2
²ÜÊé»Û	64	80.0	144.0
²ÜÖÛ	93.5	90.1	183.6
²ÜÖ¾	63.5	82.7	146.2
²ÜÉ¼éÅ	21	87.1	108.1
²ÜÏ£²©	21	79.7	100.7
²ÜÍú	98	83.5	181.5
²Üº¢º­	20	87.2	107.2
²ÜÓèÒä	92	89.9	181.9
²ÜÑÐÏª	20	79.7	99.7
²ÜÖÓÁÖ	62.5	77.8	140.3
²Üº­äÈ	20	81.4	101.4
²Ü¿¡ÏÉ	70	75.9	145.9
²Ü³Ð»Û	61	86.5	147.5
²Ü»á²Å	62.5	79.8	142.3
²Üê»Ìì	61	74.3	135.3
²ÜìÇÈ»	74	85.0	159.0
²ÜÖñ	25.5	90.1	115.6
²ÜÐñº­	24.5	81.7	106.2
²Ü»ÃÓñ	20	65.9	85.9
²Ü¾°È½	22.5	72.2	94.7
²ÜÑÇÏ£	65	92.1	157.1
²Ü±Ìî£	62.5	79.9	142.4
²ÜÖÂÈ»	70	87.2	157.2
²ÜÅÄÈ»	60	87.2	147.2
²ÜíµæÃ	20	81.4	101.4
²ÜÏÈ·æ	90	89.7	179.7
²Üº­äì	20	82.7	102.7
²ÜÑ©åú	22.5	79.8	102.3
²ÜÓ¢È¨	20	86.6	106.6
²ÜÁáÕä	60	70.7	130.7
²ÜÎýê»	72	79.1	151.1
²ÜÓåÈ»	64	95.3	159.3
²Ü¾°È»	60	81.4	141.4
²ÜÓ¢È«	22.5	79.8	102.3
²Ü°¢è´	75	75.0	150.0
²ÜÕð²©	24.5	84.7	109.2
²ÜË¼Àí	70	87.2	157.2
²Ü¼Ä³½	62.5	80.9	143.4
²ÜÓ¢Èª	20	76.9	96.9
²ÜÒÀºÀ	61	83.9	144.9
²Ü¿¡Ï£	24	70.9	94.9
²ÜÅæÀó	21	75.5	96.5
²Üå«ÎÄ	20	76.4	96.4
²ÜÄ½°×	22	74.3	96.3
²ÜÌìÆå	24	78.8	102.8
²Ü´ÁÈ»	71	69.7	140.7
²Üµ¤ö©	24	78.8	102.8
²Üê»È»	71	75.5	146.5
²Ü¿¡Ïª	20	79.7	99.7
²Ü¿¡Ï¡	20	87.2	107.2
²ÜÎ¾È»	95	94.5	189.5
²Ü¾°Èó	22.5	72.3	94.8
²Ü¿£ä»	20	90.9	110.9
²ÜÅæÀö	23.5	84.8	108.3
²ÜÐñçù	22	81.5	103.5
²ÜÈ»ºë	62.5	72.2	134.7
²Ü×ÓÎõ	24	86.2	110.2
²Ü×ÓÎÄ	22.5	85.9	108.4
²Ü³çÑó	60	96.4	156.4
²Ü¼ÎØ¹	22.5	85.0	107.5
²ÜÎ¸º­	60	94.5	154.5
²ÜÎ¾È½	79	85.4	164.4
²ÜÏæÜ¿	20	92.7	112.7
²Üè÷Æå	20	94.5	114.5
²ÜÆÒ²©	60	82.2	142.2
²Ü¼ÎØ·	24	94.8	118.8
²ÜÒÕÄþ	24	96.3	120.3
²ÜœB³Ê	20	75.9	95.9
²ÜÈ»ºÆ	60	86.6	146.6
²Ü½ðç÷	61	88.4	149.4
²Ü°²È»	99.5	81.7	181.2
²Üè÷Ææ	20	83.0	103.0
²Ü²©¼ª	22.5	73.5	96.0
²Ü¸Öº­	64.5	72.6	137.1
²ÜÊ«ÁØ	60	86.7	146.7
²Ü¶«ä²	23.5	80.9	104.4
²Ü²©¼«	24	86.5	110.5
²ÜÈ½Çí	26	90.9	116.9
²ÜÏå²©	21	81.5	102.5
²ÜÏÈÏ¼	62	93.1	155.1
²ÜÎõéÅ	22.5	85.5	108.0
²Ü×Ó¼ø	64	95.7	159.7
²ÜÈçÏÉ	90	89.2	179.2
²ÜæÂÀ¼	24	88.3	112.3
²Üå·Ï£	62.5	75.8	138.3
²Üº£²©	20	94.5	114.5
²Ü²©¼ò	20	68.9	88.9
²ÜÁéÆ½	20	81.5	101.5
²ÜÆéä¿	60	94.5	154.5
²ÜÔ¨ÁÕ	24	86.5	110.5
²Üèë²©	24.5	72.6	97.1
²Üºà²©	21	79.7	100.7
²Üå·Ïª	60	74.1	134.1
²Üå«Óî	64	71.9	135.9
²ÜÑàÖÇ	79.5	72.6	152.1
²Ü²©¼°	24	78.1	102.1
²Ü²©¼Ò	20	83.9	103.9
²Ü¼ÎÃú	62.5	79.9	142.4
²ÜµÃ²©	60	94.5	154.5
²ÜÎý²©	64.5	72.6	137.1
